DATASET,CELL_LINE_NAME,TCGA_DESC,CelllineName,DRUG_NAME,DrugBankID,LN_IC50,IC50
GDSC2,D-247MG,GBM,GBM_D-247MG,Olaparib,DB09074,3.957149,52.30798
GDSC2,D-263MG,GBM,GBM_D-263MG,Olaparib,DB09074,4.55643,95.24286
GDSC2,D-392MG,GBM,GBM_D-392MG,Olaparib,DB09074,4.592843,98.77485
GDSC2,D-423MG,GBM,GBM_D-423MG,Olaparib,DB09074,4.160964,64.13332
GDSC2,D-566MG,GBM,GBM_D-566MG,Olaparib,DB09074,3.023816,20.56964
GDSC2,CAMA-1,BRCA,BRCA_CAMA-1,Olaparib,DB09074,4.145148,63.12696
GDSC2,BT-483,BRCA,BRCA_BT-483,Olaparib,DB09074,7.443696,1709.05523
GDSC2,M059J,GBM,GBM_M059J,Olaparib,DB09074,4.003811,54.80662
GDSC2,OMC-1,CESC,CESC_OMC-1,Olaparib,DB09074,5.432444,228.70752
GDSC2,MZ2-MEL,SKCM,SKCM_MZ2-MEL,Olaparib,DB09074,3.779317,43.78613
GDSC2,BICR22,HNSC,HNSC_BICR22,Olaparib,DB09074,4.414421,82.63398
GDSC2,BICR78,HNSC,HNSC_BICR78,Olaparib,DB09074,4.122175,61.69328
GDSC2,COLO-783,SKCM,SKCM_COLO-783,Olaparib,DB09074,4.743417,114.82589
GDSC2,EN,UCEC,UCEC_EN,Olaparib,DB09074,4.794096,120.79513
GDSC2,G-MEL,SKCM,SKCM_G-MEL,Olaparib,DB09074,4.388761,80.54057
GDSC2,HARA,LUSC,LUSC_HARA,Olaparib,DB09074,4.268716,71.42986
GDSC2,HCC-15,LUSC,LUSC_HCC-15,Olaparib,DB09074,4.323536,75.45497
GDSC2,HCC-44,LUAD,LUAD_HCC-44,Olaparib,DB09074,3.909294,49.86374
GDSC2,HCC-827,LUAD,LUAD_HCC-827,Olaparib,DB09074,4.124853,61.85872
GDSC2,Hep3B2-1-7,LIHC,LIHC_Hep3B2-1-7,Olaparib,DB09074,5.291778,198.69639
GDSC2,Hs-746T,STAD,STAD_Hs-746T,Olaparib,DB09074,4.26531,71.18698
GDSC2,IGR-37,SKCM,SKCM_IGR-37,Olaparib,DB09074,4.868653,130.14549
GDSC2,IHH-4,THCA,THCA_IHH-4,Olaparib,DB09074,3.229342,25.26303
GDSC2,IM-95,STAD,STAD_IM-95,Olaparib,DB09074,4.371229,79.14084
GDSC2,JHH-2,LIHC,LIHC_JHH-2,Olaparib,DB09074,5.220423,185.01243
GDSC2,JHH-4,LIHC,LIHC_JHH-4,Olaparib,DB09074,4.491584,89.26273
GDSC2,JHH-6,LIHC,LIHC_JHH-6,Olaparib,DB09074,6.330705,561.55235
GDSC2,JHH-7,LIHC,LIHC_JHH-7,Olaparib,DB09074,5.154681,173.24053
GDSC2,JHU-011,HNSC,HNSC_JHU-011,Olaparib,DB09074,4.761308,116.89873
GDSC2,JHU-022,HNSC,HNSC_JHU-022,Olaparib,DB09074,4.879257,131.5329
GDSC2,KYSE-220,ESCA,ESCA_KYSE-220,Olaparib,DB09074,3.771262,43.43485
GDSC2,LN-18,GBM,GBM_LN-18,Olaparib,DB09074,5.239656,188.60521
GDSC2,LN-229,GBM,GBM_LN-229,Olaparib,DB09074,4.899876,134.27313
GDSC2,LNZTA3WT4,GBM,GBM_LNZTA3WT4,Olaparib,DB09074,4.809229,122.63703
GDSC2,MDA-MB-436,BRCA,BRCA_MDA-MB-436,Olaparib,DB09074,5.292571,198.85402
GDSC2,MFE-319,UCEC,UCEC_MFE-319,Olaparib,DB09074,3.806279,44.98275
GDSC2,ML-1,THCA,THCA_ML-1,Olaparib,DB09074,5.80545,332.10461
GDSC2,MS751,CESC,CESC_MS751,Olaparib,DB09074,3.584291,36.0278
GDSC2,NCI-H1869,LUSC,LUSC_NCI-H1869,Olaparib,DB09074,4.989032,146.79426
GDSC2,NCI-H1944,LUAD,LUAD_NCI-H1944,Olaparib,DB09074,4.829987,125.20933
GDSC2,NCI-H2023,LUAD,LUAD_NCI-H2023,Olaparib,DB09074,4.216223,67.77701
GDSC2,NCI-H3122,LUAD,LUAD_NCI-H3122,Olaparib,DB09074,5.203862,181.97367
GDSC2,OSC-20,HNSC,HNSC_OSC-20,Olaparib,DB09074,4.426544,83.64185
GDSC2,PA-TU-8988T,PAAD,PAAD_PA-TU-8988T,Olaparib,DB09074,4.411669,82.40689
GDSC2,PC-3_[JPC-3],LUAD,LUAD_PC-3_[JPC-3],Olaparib,DB09074,6.170312,478.33532
GDSC2,PCI-15A,HNSC,HNSC_PCI-15A,Olaparib,DB09074,3.766266,43.21839
GDSC2,PCI-6A,HNSC,HNSC_PCI-6A,Olaparib,DB09074,4.529318,92.69532
GDSC2,PE-CA-PJ15,HNSC,HNSC_PE-CA-PJ15,Olaparib,DB09074,4.337226,76.49505
GDSC2,RERF-GC-1B,STAD,STAD_RERF-GC-1B,Olaparib,DB09074,4.372598,79.24925
GDSC2,SISO,CESC,CESC_SISO,Olaparib,DB09074,4.514266,91.31052
GDSC2,SNU-398,LIHC,LIHC_SNU-398,Olaparib,DB09074,4.342667,76.91239
GDSC2,SU8686,PAAD,PAAD_SU8686,Olaparib,DB09074,5.243717,189.37269
GDSC2,SUIT-2,PAAD,PAAD_SUIT-2,Olaparib,DB09074,5.008577,149.69157
GDSC2,SW156,KIRC,KIRC_SW156,Olaparib,DB09074,4.694814,109.37846
GDSC2,TT2609-C02,THCA,THCA_TT2609-C02,Olaparib,DB09074,5.066442,158.60899
GDSC2,VMRC-RCW,KIRC,KIRC_VMRC-RCW,Olaparib,DB09074,6.476847,649.91852
GDSC2,WM278,SKCM,SKCM_WM278,Olaparib,DB09074,6.759517,862.22564
GDSC2,H3255,LUAD,LUAD_H3255,Olaparib,DB09074,6.205347,495.39083
GDSC2,451Lu,SKCM,SKCM_451Lu,Olaparib,DB09074,5.420375,225.96384
GDSC2,ASH-3,THCA,THCA_ASH-3,Olaparib,DB09074,4.831467,125.39478
GDSC2,BICR10,HNSC,HNSC_BICR10,Olaparib,DB09074,4.616539,101.14337
GDSC2,BICR31,HNSC,HNSC_BICR31,Olaparib,DB09074,4.455783,86.12356
GDSC2,CAL-29,BLCA,BLCA_CAL-29,Olaparib,DB09074,4.979233,145.36285
GDSC2,DAN-G,PAAD,PAAD_DAN-G,Olaparib,DB09074,4.914472,136.24735
GDSC2,EFM-192A,BRCA,BRCA_EFM-192A,Olaparib,DB09074,4.812859,123.08301
GDSC2,FU97,STAD,STAD_FU97,Olaparib,DB09074,4.282562,72.42576
GDSC2,HCC1428,BRCA,BRCA_HCC1428,Olaparib,DB09074,5.87247,355.12506
GDSC2,HCC-78,LUAD,LUAD_HCC-78,Olaparib,DB09074,5.905938,367.21151
GDSC2,HDQ-P1,BRCA,BRCA_HDQ-P1,Olaparib,DB09074,4.295323,73.3559
GDSC2,HeLa,CESC,CESC_HeLa,Olaparib,DB09074,3.529018,34.09047
GDSC2,HPAC,PAAD,PAAD_HPAC,Olaparib,DB09074,6.3223,556.85228
GDSC2,Hs-766T,PAAD,PAAD_Hs-766T,Olaparib,DB09074,6.215908,500.65037
GDSC2,Hs-939-T,SKCM,SKCM_Hs-939-T,Olaparib,DB09074,4.903856,134.8086
GDSC2,Hs-940-T,SKCM,SKCM_Hs-940-T,Olaparib,DB09074,3.750556,42.54473
GDSC2,huH-1,LIHC,LIHC_huH-1,Olaparib,DB09074,5.524053,250.64886
GDSC2,JHH-1,LIHC,LIHC_JHH-1,Olaparib,DB09074,3.97423,53.20913
GDSC2,JHU-029,HNSC,HNSC_JHU-029,Olaparib,DB09074,3.928536,50.8325
GDSC2,JIMT-1,BRCA,BRCA_JIMT-1,Olaparib,DB09074,4.534884,93.2127
GDSC2,K2,SKCM,SKCM_K2,Olaparib,DB09074,4.14304,62.99403
GDSC2,KMH-2,THCA,THCA_KMH-2,Olaparib,DB09074,3.759219,42.9149
GDSC2,KMRC-1,KIRC,KIRC_KMRC-1,Olaparib,DB09074,4.690436,108.90065
GDSC2,KMRC-20,KIRC,KIRC_KMRC-20,Olaparib,DB09074,5.028895,152.76412
GDSC2,KON,HNSC,HNSC_KON,Olaparib,DB09074,3.585188,36.06014
GDSC2,KP-1N,PAAD,PAAD_KP-1N,Olaparib,DB09074,5.120486,167.41671
GDSC2,KP-2,PAAD,PAAD_KP-2,Olaparib,DB09074,5.201937,181.62371
GDSC2,KYSE-50,ESCA,ESCA_KYSE-50,Olaparib,DB09074,4.182936,65.55805
GDSC2,LC-1-sq,LUSC,LUSC_LC-1-sq,Olaparib,DB09074,4.714715,111.57701
GDSC2,LOU-NH91,LUSC,LUSC_LOU-NH91,Olaparib,DB09074,3.891866,49.00224
GDSC2,NCI-H1435,LUAD,LUAD_NCI-H1435,Olaparib,DB09074,3.704982,40.64932
GDSC2,NCI-H1568,LUAD,LUAD_NCI-H1568,Olaparib,DB09074,4.410796,82.33498
GDSC2,NCI-H1781,LUAD,LUAD_NCI-H1781,Olaparib,DB09074,4.296993,73.47851
GDSC2,NUGC-4,STAD,STAD_NUGC-4,Olaparib,DB09074,6.36069,578.64548
GDSC2,OCUM-1,STAD,STAD_OCUM-1,Olaparib,DB09074,5.368276,214.49276
GDSC2,OE21,ESCA,ESCA_OE21,Olaparib,DB09074,5.12322,167.87506
GDSC2,OSC-19,HNSC,HNSC_OSC-19,Olaparib,DB09074,4.695906,109.49797
GDSC2,PANC-02-03,PAAD,PAAD_PANC-02-03,Olaparib,DB09074,6.983477,1078.66236
GDSC2,PANC-04-03,PAAD,PAAD_PANC-04-03,Olaparib,DB09074,7.991791,2956.58747
GDSC2,PA-TU-8902,PAAD,PAAD_PA-TU-8902,Olaparib,DB09074,5.899853,364.98381
GDSC2,PCI-30,HNSC,HNSC_PCI-30,Olaparib,DB09074,5.06247,157.98025
GDSC2,PCI-4B,HNSC,HNSC_PCI-4B,Olaparib,DB09074,5.064569,158.31219
GDSC2,PL4,PAAD,PAAD_PL4,Olaparib,DB09074,4.653263,104.9268
GDSC2,RERF-LC-KJ,LUAD,LUAD_RERF-LC-KJ,Olaparib,DB09074,5.177758,177.28489
GDSC2,RERF-LC-Sq1,LUSC,LUSC_RERF-LC-Sq1,Olaparib,DB09074,4.991754,147.19438
GDSC2,SAT,HNSC,HNSC_SAT,Olaparib,DB09074,4.593191,98.80923
GDSC2,SCC90,HNSC,HNSC_SCC90,Olaparib,DB09074,5.109641,165.61089
GDSC2,SKN-3,HNSC,HNSC_SKN-3,Olaparib,DB09074,4.966482,143.52109
GDSC2,T-T,ESCA,ESCA_T-T,Olaparib,DB09074,4.092601,59.89548
GDSC2,TMK-1,STAD,STAD_TMK-1,Olaparib,DB09074,4.407172,82.03713
GDSC2,VCaP,PRAD,PRAD_VCaP,Olaparib,DB09074,4.301628,73.81987
GDSC2,WM1552C,SKCM,SKCM_WM1552C,Olaparib,DB09074,3.255689,25.93748
GDSC2,WM35,SKCM,SKCM_WM35,Olaparib,DB09074,4.654342,105.04008
GDSC2,WM793B,SKCM,SKCM_WM793B,Olaparib,DB09074,3.889557,48.88922
GDSC2,HCC1500,BRCA,BRCA_HCC1500,Olaparib,DB09074,4.5989,99.37494
GDSC2,YMB-1-E,BRCA,BRCA_YMB-1-E,Olaparib,DB09074,4.260147,70.82039
GDSC2,HSC-39,STAD,STAD_HSC-39,Olaparib,DB09074,2.801025,16.46151
GDSC2,MDA-MB-330,BRCA,BRCA_MDA-MB-330,Olaparib,DB09074,6.583124,722.79381
GDSC2,PWR-1E,PRAD,PRAD_PWR-1E,Olaparib,DB09074,3.547234,34.71716
GDSC2,FLO-1,ESCA,ESCA_FLO-1,Olaparib,DB09074,4.303341,73.94644
GDSC2,OACp4C,ESCA,ESCA_OACp4C,Olaparib,DB09074,5.423717,226.72028
GDSC2,OACM5-1,ESCA,ESCA_OACM5-1,Olaparib,DB09074,5.531859,252.61308
GDSC2,SK-GT-2,STAD,STAD_SK-GT-2,Olaparib,DB09074,4.085613,59.47839
GDSC2,SK-GT-4,ESCA,ESCA_SK-GT-4,Olaparib,DB09074,6.154246,470.71179
GDSC2,ESO26,ESCA,ESCA_ESO26,Olaparib,DB09074,4.505126,90.47974
GDSC2,ESO51,ESCA,ESCA_ESO51,Olaparib,DB09074,4.794626,120.85917
GDSC2,KYAE-1,ESCA,ESCA_KYAE-1,Olaparib,DB09074,4.543459,94.01544
GDSC2,EMC-BAC-1,LUAD,LUAD_EMC-BAC-1,Olaparib,DB09074,4.538755,93.57423
GDSC2,EMC-BAC-2,LUAD,LUAD_EMC-BAC-2,Olaparib,DB09074,3.724429,41.44756
GDSC2,TE-4,ESCA,ESCA_TE-4,Olaparib,DB09074,3.988838,53.99211
GDSC2,NCC010,KIRC,KIRC_NCC010,Olaparib,DB09074,5.390839,219.38737
GDSC2,NCC021,KIRC,KIRC_NCC021,Olaparib,DB09074,4.933207,138.82401
GDSC2,RCC-FG2,KIRC,KIRC_RCC-FG2,Olaparib,DB09074,6.031285,416.24957
GDSC2,RCC-JF,KIRC,KIRC_RCC-JF,Olaparib,DB09074,3.424553,30.70891
GDSC2,RCC-JW,KIRC,KIRC_RCC-JW,Olaparib,DB09074,5.884335,359.36371
GDSC2,RCC-ER,KIRC,KIRC_RCC-ER,Olaparib,DB09074,4.27611,71.95997
GDSC2,RCC-AB,KIRC,KIRC_RCC-AB,Olaparib,DB09074,5.329814,206.39958
GDSC2,RCC-MF,KIRC,KIRC_RCC-MF,Olaparib,DB09074,5.564534,261.00355
GDSC2,COLO-829,SKCM,SKCM_COLO-829,Bosutinib,DB06616,1.129838,3.09516
GDSC2,5637,BLCA,BLCA_5637,Bosutinib,DB06616,1.613805,5.02188
GDSC2,RT4,BLCA,BLCA_RT4,Bosutinib,DB06616,3.939544,51.39516
GDSC2,SW780,BLCA,BLCA_SW780,Bosutinib,DB06616,4.38397,80.15562
GDSC2,TCCSUP,BLCA,BLCA_TCCSUP,Bosutinib,DB06616,4.593703,98.85983
GDSC2,C-33-A,CESC,CESC_C-33-A,Bosutinib,DB06616,0.526103,1.69232
GDSC2,C-4-I,CESC,CESC_C-4-I,Bosutinib,DB06616,3.525415,33.96787
GDSC2,ME-180,CESC,CESC_ME-180,Bosutinib,DB06616,1.472398,4.35968
GDSC2,42-MG-BA,GBM,GBM_42-MG-BA,Bosutinib,DB06616,2.47342,11.86295
GDSC2,8-MG-BA,GBM,GBM_8-MG-BA,Bosutinib,DB06616,2.536996,12.64164
GDSC2,A172,GBM,GBM_A172,Bosutinib,DB06616,3.904068,49.60383
GDSC2,GB-1,GBM,GBM_GB-1,Bosutinib,DB06616,3.554176,34.959
GDSC2,T98G,GBM,GBM_T98G,Bosutinib,DB06616,3.045797,21.02678
GDSC2,U-118-MG,GBM,GBM_U-118-MG,Bosutinib,DB06616,4.888271,132.7239
GDSC2,YKG-1,GBM,GBM_YKG-1,Bosutinib,DB06616,4.158752,63.99161
GDSC2,Calu-3,LUAD,LUAD_Calu-3,Bosutinib,DB06616,1.733185,5.65865
GDSC2,LK-2,LUSC,LUSC_LK-2,Bosutinib,DB06616,2.546054,12.75667
GDSC2,NCI-H1437,LUAD,LUAD_NCI-H1437,Bosutinib,DB06616,3.749066,42.48139
GDSC2,NCI-H1623,LUAD,LUAD_NCI-H1623,Bosutinib,DB06616,3.65127,38.52356
GDSC2,NCI-H1648,LUAD,LUAD_NCI-H1648,Bosutinib,DB06616,2.259236,9.57577
GDSC2,NCI-H1650,LUAD,LUAD_NCI-H1650,Bosutinib,DB06616,3.096925,22.1298
GDSC2,NCI-H1693,LUAD,LUAD_NCI-H1693,Bosutinib,DB06616,3.638287,38.02664
GDSC2,NCI-H1838,LUAD,LUAD_NCI-H1838,Bosutinib,DB06616,2.735903,15.42366
GDSC2,NCI-H2085,LUAD,LUAD_NCI-H2085,Bosutinib,DB06616,2.955547,19.21223
GDSC2,NCI-H2170,LUSC,LUSC_NCI-H2170,Bosutinib,DB06616,0.332212,1.39405
GDSC2,NCI-H2228,LUAD,LUAD_NCI-H2228,Bosutinib,DB06616,3.344587,28.34887
GDSC2,NCI-H2342,LUAD,LUAD_NCI-H2342,Bosutinib,DB06616,2.553826,12.8562
GDSC2,NCI-H2347,LUAD,LUAD_NCI-H2347,Bosutinib,DB06616,3.055982,21.24203
GDSC2,NCI-H2405,LUAD,LUAD_NCI-H2405,Bosutinib,DB06616,5.323293,205.05803
GDSC2,VMRC-LCD,LUAD,LUAD_VMRC-LCD,Bosutinib,DB06616,4.136052,62.55536
GDSC2,NCI-H2030,LUAD,LUAD_NCI-H2030,Bosutinib,DB06616,1.466909,4.33581
GDSC2,NCI-H2122,LUAD,LUAD_NCI-H2122,Bosutinib,DB06616,2.558295,12.91378
GDSC2,NCI-H1734,LUAD,LUAD_NCI-H1734,Bosutinib,DB06616,3.321703,27.7075
GDSC2,NCI-H650,LUAD,LUAD_NCI-H650,Bosutinib,DB06616,2.939103,18.89889
GDSC2,T24,BLCA,BLCA_T24,Bosutinib,DB06616,3.038453,20.87293
GDSC2,NCI-H2087,LUAD,LUAD_NCI-H2087,Bosutinib,DB06616,3.70239,40.54409
GDSC2,UM-UC-3,BLCA,BLCA_UM-UC-3,Bosutinib,DB06616,3.142796,23.16856
GDSC2,SW756,CESC,CESC_SW756,Bosutinib,DB06616,4.433618,84.23563
GDSC2,Calu-6,LUAD,LUAD_Calu-6,Bosutinib,DB06616,4.611581,100.64314
GDSC2,NCI-H1355,LUAD,LUAD_NCI-H1355,Bosutinib,DB06616,4.65085,104.67392
GDSC2,NCI-H1792,LUAD,LUAD_NCI-H1792,Bosutinib,DB06616,1.383424,3.98854
GDSC2,MIA-PaCa-2,PAAD,PAAD_MIA-PaCa-2,Bosutinib,DB06616,3.433048,30.9709
GDSC2,NCI-H2009,LUAD,LUAD_NCI-H2009,Bosutinib,DB06616,4.587242,98.22316
GDSC2,NCI-H2291,LUAD,LUAD_NCI-H2291,Bosutinib,DB06616,4.931169,138.54137
GDSC2,SW1573,LUAD,LUAD_SW1573,Bosutinib,DB06616,4.805672,122.20158
GDSC2,TE-5,ESCA,ESCA_TE-5,Bosutinib,DB06616,4.472224,87.55122
GDSC2,HCC1954,BRCA,BRCA_HCC1954,Bosutinib,DB06616,3.751641,42.59092
GDSC2,HCC1143,BRCA,BRCA_HCC1143,Bosutinib,DB06616,2.710687,15.0396
GDSC2,HCC1187,BRCA,BRCA_HCC1187,Bosutinib,DB06616,3.757868,42.85696
GDSC2,HCC1395,BRCA,BRCA_HCC1395,Bosutinib,DB06616,2.13869,8.48831
GDSC2,HCC1599,BRCA,BRCA_HCC1599,Bosutinib,DB06616,3.530742,34.1493
GDSC2,HCC1937,BRCA,BRCA_HCC1937,Bosutinib,DB06616,3.105644,22.32359
GDSC2,HCC2157,BRCA,BRCA_HCC2157,Bosutinib,DB06616,1.217222,3.37779
GDSC2,HCC2218,BRCA,BRCA_HCC2218,Bosutinib,DB06616,1.273296,3.57261
GDSC2,HCC38,BRCA,BRCA_HCC38,Bosutinib,DB06616,4.502923,90.28064
GDSC2,BB30-HNC,HNSC,HNSC_BB30-HNC,Bosutinib,DB06616,0.695148,2.00401
GDSC2,BB65-RCC,KIRC,KIRC_BB65-RCC,Bosutinib,DB06616,2.727055,15.2878
GDSC2,BHY,HNSC,HNSC_BHY,Bosutinib,DB06616,3.558581,35.11334
GDSC2,Ca9-22,HNSC,HNSC_Ca9-22,Bosutinib,DB06616,1.741135,5.70381
GDSC2,CAL-33,HNSC,HNSC_CAL-33,Bosutinib,DB06616,1.920997,6.82776
GDSC2,CP50-MEL-B,SKCM,SKCM_CP50-MEL-B,Bosutinib,DB06616,2.777597,16.08033
GDSC2,CP66-MEL,SKCM,SKCM_CP66-MEL,Bosutinib,DB06616,4.673302,107.05064
GDSC2,D-542MG,GBM,GBM_D-542MG,Bosutinib,DB06616,4.442954,85.02574
GDSC2,DSH1,BLCA,BLCA_DSH1,Bosutinib,DB06616,1.180069,3.2546
GDSC2,EBC-1,LUSC,LUSC_EBC-1,Bosutinib,DB06616,3.738396,42.03052
GDSC2,EC-GI-10,ESCA,ESCA_EC-GI-10,Bosutinib,DB06616,1.730594,5.64401
GDSC2,EPLC-272H,LUSC,LUSC_EPLC-272H,Bosutinib,DB06616,2.123517,8.36049
GDSC2,HA7-RCC,KIRC,KIRC_HA7-RCC,Bosutinib,DB06616,2.599279,13.45403
GDSC2,HCE-4,ESCA,ESCA_HCE-4,Bosutinib,DB06616,2.489582,12.05624
GDSC2,HO-1-u-1,HNSC,HNSC_HO-1-u-1,Bosutinib,DB06616,1.562875,4.77252
GDSC2,HSC-2,HNSC,HNSC_HSC-2,Bosutinib,DB06616,1.265412,3.54455
GDSC2,J82,BLCA,BLCA_J82,Bosutinib,DB06616,4.509246,90.85329
GDSC2,KNS-62,LUSC,LUSC_KNS-62,Bosutinib,DB06616,3.923246,50.56431
GDSC2,KOSC-2,HNSC,HNSC_KOSC-2,Bosutinib,DB06616,1.335531,3.80201
GDSC2,KP-4,PAAD,PAAD_KP-4,Bosutinib,DB06616,2.562832,12.9725
GDSC2,KYSE-140,ESCA,ESCA_KYSE-140,Bosutinib,DB06616,1.505251,4.50528
GDSC2,KYSE-410,ESCA,ESCA_KYSE-410,Bosutinib,DB06616,3.344102,28.33512
GDSC2,KYSE-520,ESCA,ESCA_KYSE-520,Bosutinib,DB06616,2.088762,8.07491
GDSC2,KYSE-70,ESCA,ESCA_KYSE-70,Bosutinib,DB06616,3.604121,36.74937
GDSC2,LB1047-RCC,KIRC,KIRC_LB1047-RCC,Bosutinib,DB06616,2.992985,19.94513
GDSC2,LB2241-RCC,KIRC,KIRC_LB2241-RCC,Bosutinib,DB06616,2.539774,12.67681
GDSC2,LB2518-MEL,SKCM,SKCM_LB2518-MEL,Bosutinib,DB06616,4.436789,84.50317
GDSC2,LB373-MEL-D,SKCM,SKCM_LB373-MEL-D,Bosutinib,DB06616,4.002283,54.72294
GDSC2,LB771-HNC,HNSC,HNSC_LB771-HNC,Bosutinib,DB06616,2.2974,9.94828
GDSC2,LB831-BLC,BLCA,BLCA_LB831-BLC,Bosutinib,DB06616,3.999859,54.59045
GDSC2,LB996-RCC,KIRC,KIRC_LB996-RCC,Bosutinib,DB06616,1.31771,3.73486
GDSC2,LXF-289,LUAD,LUAD_LXF-289,Bosutinib,DB06616,2.685699,14.66845
GDSC2,MZ1-PC,PAAD,PAAD_MZ1-PC,Bosutinib,DB06616,3.876658,48.26265
GDSC2,MZ7-mel,SKCM,SKCM_MZ7-mel,Bosutinib,DB06616,2.043779,7.71973
GDSC2,NCI-H1563,LUAD,LUAD_NCI-H1563,Bosutinib,DB06616,2.810354,16.6158
GDSC2,PC-14,LUAD,LUAD_PC-14,Bosutinib,DB06616,-0.704662,0.49428
GDSC2,TE-15,ESCA,ESCA_TE-15,Bosutinib,DB06616,0.654151,1.92351
GDSC2,TE-1,ESCA,ESCA_TE-1,Bosutinib,DB06616,1.69728,5.45908
GDSC2,TE-10,ESCA,ESCA_TE-10,Bosutinib,DB06616,2.563916,12.98657
GDSC2,TE-8,ESCA,ESCA_TE-8,Bosutinib,DB06616,2.438332,11.45392
GDSC2,CAPAN-1,PAAD,PAAD_CAPAN-1,Bosutinib,DB06616,2.474547,11.87633
GDSC2,PC-3,PRAD,PRAD_PC-3,Bosutinib,DB06616,3.639218,38.06206
GDSC2,DU-145,PRAD,PRAD_DU-145,Bosutinib,DB06616,2.555857,12.88234
GDSC2,NCI-H226,LUSC,LUSC_NCI-H226,Bosutinib,DB06616,5.726237,306.81256
GDSC2,NCI-H23,LUAD,LUAD_NCI-H23,Bosutinib,DB06616,3.245997,25.68731
GDSC2,NCI-H522,LUAD,LUAD_NCI-H522,Bosutinib,DB06616,3.11364,22.50281
GDSC2,T47D,BRCA,BRCA_T47D,Bosutinib,DB06616,3.101124,22.22292
GDSC2,MCF7,BRCA,BRCA_MCF7,Bosutinib,DB06616,4.364155,78.58297
GDSC2,786-0,KIRC,KIRC_786-0,Bosutinib,DB06616,2.597893,13.4354
GDSC2,A498,KIRC,KIRC_A498,Bosutinib,DB06616,2.804229,16.51434
GDSC2,A549,LUAD,LUAD_A549,Bosutinib,DB06616,2.122376,8.35096
GDSC2,ACHN,KIRC,KIRC_ACHN,Bosutinib,DB06616,1.138713,3.12275
GDSC2,BT-549,BRCA,BRCA_BT-549,Bosutinib,DB06616,3.576651,35.7536
GDSC2,SK-MEL-28,SKCM,SKCM_SK-MEL-28,Bosutinib,DB06616,2.605617,13.53958
GDSC2,SK-MEL-2,SKCM,SKCM_SK-MEL-2,Bosutinib,DB06616,1.901626,6.69677
GDSC2,SK-MEL-5,SKCM,SKCM_SK-MEL-5,Bosutinib,DB06616,4.679929,107.76242
GDSC2,Hs-578-T,BRCA,BRCA_Hs-578-T,Bosutinib,DB06616,3.305881,27.27256
GDSC2,MDA-MB-231,BRCA,BRCA_MDA-MB-231,Bosutinib,DB06616,2.463018,11.74019
GDSC2,CAKI-1,KIRC,KIRC_CAKI-1,Bosutinib,DB06616,1.514113,4.54539
GDSC2,NCI-H322M,LUAD,LUAD_NCI-H322M,Bosutinib,DB06616,0.435289,1.54541
GDSC2,EKVX,LUAD,LUAD_EKVX,Bosutinib,DB06616,4.826807,124.8118
GDSC2,HOP-62,LUAD,LUAD_HOP-62,Bosutinib,DB06616,3.322375,27.72612
GDSC2,LOXIMVI,SKCM,SKCM_LOXIMVI,Bosutinib,DB06616,1.197038,3.3103
GDSC2,UACC-62,SKCM,SKCM_UACC-62,Bosutinib,DB06616,2.613901,13.6522
GDSC2,UACC-257,SKCM,SKCM_UACC-257,Bosutinib,DB06616,4.416965,82.84447
GDSC2,RXF393,KIRC,KIRC_RXF393,Bosutinib,DB06616,2.612527,13.63346
GDSC2,SN12C,KIRC,KIRC_SN12C,Bosutinib,DB06616,4.731563,113.47278
GDSC2,TK10,KIRC,KIRC_TK10,Bosutinib,DB06616,4.138402,62.70254
GDSC2,U031,KIRC,KIRC_U031,Bosutinib,DB06616,0.631703,1.88081
GDSC2,SNB75,GBM,GBM_SNB75,Bosutinib,DB06616,2.309512,10.06951
GDSC2,U251,GBM,GBM_U251,Bosutinib,DB06616,4.406306,81.96612
GDSC2,SF295,GBM,GBM_SF295,Bosutinib,DB06616,4.089452,59.70716
GDSC2,SF268,GBM,GBM_SF268,Bosutinib,DB06616,2.733129,15.38094
GDSC2,BxPC-3,PAAD,PAAD_BxPC-3,Bosutinib,DB06616,2.223399,9.23868
GDSC2,BHT-101,THCA,THCA_BHT-101,Bosutinib,DB06616,2.832699,16.99126
GDSC2,Becker,GBM,GBM_Becker,Bosutinib,DB06616,3.971213,53.04884
GDSC2,AGS,STAD,STAD_AGS,Bosutinib,DB06616,1.997254,7.36879
GDSC2,ABC-1,LUAD,LUAD_ABC-1,Bosutinib,DB06616,4.457017,86.2299
GDSC2,A2058,SKCM,SKCM_A2058,Bosutinib,DB06616,2.911919,18.39206
GDSC2,A375,SKCM,SKCM_A375,Bosutinib,DB06616,2.91801,18.50443
GDSC2,8305C,THCA,THCA_8305C,Bosutinib,DB06616,4.335016,76.32618
GDSC2,647-V,BLCA,BLCA_647-V,Bosutinib,DB06616,3.518062,33.71902
GDSC2,639-V,BLCA,BLCA_639-V,Bosutinib,DB06616,3.00351,20.15616
GDSC2,BT-20,BRCA,BRCA_BT-20,Bosutinib,DB06616,2.587345,13.29443
GDSC2,COR-L105,LUAD,LUAD_COR-L105,Bosutinib,DB06616,2.732105,15.3652
GDSC2,COLO-824,BRCA,BRCA_COLO-824,Bosutinib,DB06616,3.681193,39.69372
GDSC2,COLO-800,SKCM,SKCM_COLO-800,Bosutinib,DB06616,3.885325,48.68276
